scenario,pathogen,modality_key,modality_label,lead_days,prevalence_tier,prevalence_multiplier,vsl_scenario,vsl,horizon_days,Bd,Bd_nonneg,delta_screening_cost,delta_hospital_cost,delta_productivity_cost,delta_mortality_cost,delta_icu_cost,delta_infections,delta_deaths,immediate_total_cost,delayed_total_cost,immediate_cm_start,delayed_cm_start,Rt,CFR_pct,infectious_period_days,phi_pct,p0_pct,sensitivity
A_screening_only,SARS-CoV-2,molecular,High-throughput molecular screening,14,2x,2.0,low_resource,300000,365,230397976.69963884,230397976.69963884,-2799999.99999997,56701555.81601104,12049080.61090234,153940875.51858222,10506464.75414322,68448.9887340444,513.3674155053179,126034410.54334207,356432387.2429809,21,21,1.6,0.75,5.5,50.0,3.0,0.97
A_screening_only,SARS-CoV-2,molecular,High-throughput molecular screening,14,2x,2.0,base_case,3500000,365,1872433982.2311811,1872433982.2311811,-2799999.99999997,56701555.81601104,12049080.61090234,1795976881.050127,10506464.75414322,68448.9887340444,513.3674155053179,505924556.0722794,2378358538.3034606,21,21,1.6,0.75,5.5,50.0,3.0,0.97
A_screening_only,SARS-CoV-2,molecular,High-throughput molecular screening,14,2x,2.0,high_income,11600000,365,6028837621.232899,6028837621.232899,-2799999.99999997,56701555.81601104,12049080.61090234,5952380520.051836,10506464.75414322,68448.9887340444,513.3674155053179,1467521486.9424002,7496359108.175299,21,21,1.6,0.75,5.5,50.0,3.0,0.97
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),2,0.1x,0.1,low_resource,300000,365,531679.5336835235,531679.5336835235,-249999.99999999255,131060.04157568328,27850.25883483287,617854.4817139413,4914.751559088036,41.63831970447177,2.0610968253714006,59194863.99071823,59726543.524401754,21,21,1.5,5.5,10.5,70.0,0.04,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),2,0.1x,0.1,base_case,3500000,365,7122127.338632226,7122127.338632226,-249999.99999999255,131060.04157568328,27850.25883483287,7208302.28666234,4914.751559088036,41.63831970447177,2.0610968253714006,178434601.90553743,185556729.24416965,21,21,1.5,5.5,10.5,70.0,0.04,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),2,0.1x,0.1,high_income,11600000,365,23804198.34490812,23804198.34490812,-249999.99999999255,131060.04157568328,27850.25883483287,23890373.292939246,4914.751559088036,41.63831970447177,2.0610968253714006,480260188.5024236,504064386.8473317,21,21,1.5,5.5,10.5,70.0,0.04,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),2,0.5x,0.5,low_resource,300000,365,3656470.89175649,3656470.89175649,-249999.99999999255,654977.1555040888,139182.64554461977,3087749.447376482,24561.64333140367,208.08799689530997,10.300355846318041,115755094.63497703,119411565.52673352,21,21,1.5,5.5,10.5,70.0,0.2,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),2,0.5x,0.5,base_case,3500000,365,36592464.997105956,36592464.997105956,-249999.99999999255,654977.1555040888,139182.64554461977,36023743.55272472,24561.64333140367,208.08799689530997,10.300355846318041,711861926.8439058,748454391.8410118,21,21,1.5,5.5,10.5,70.0,0.2,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),2,0.5x,0.5,high_income,11600000,365,119961700.07627392,119961700.07627392,-249999.99999999255,654977.1555040888,139182.64554461977,119392978.6318903,24561.64333140367,208.08799689530997,10.300355846318041,2220757345.872753,2340719045.949027,21,21,1.5,5.5,10.5,70.0,0.2,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),2,1x,1.0,low_resource,300000,365,7558130.500811875,7558130.500811875,-249999.99999999255,1309147.6288786232,278193.87113670073,6171695.96471341,49093.03608294786,415.91729559726355,20.587906132065257,186430889.00398716,193989019.50479904,21,21,1.5,5.5,10.5,70.0,0.4,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),2,1x,1.0,base_case,3500000,365,73389554.12442327,73389554.12442327,-249999.99999999255,1309147.6288786232,278193.87113670073,72003119.58832312,49093.03608294786,415.91729559726355,20.587906132065257,1378415077.3300805,1451804631.4545038,21,21,1.5,5.5,10.5,70.0,0.4,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),2,1x,1.0,high_income,11600000,365,240025345.17169,240025345.17169,-249999.99999999255,1309147.6288786232,278193.87113670073,238638910.63558674,49093.03608294786,415.91729559726355,20.587906132065257,4395625054.030502,4635650399.202192,21,21,1.5,5.5,10.5,70.0,0.4,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),2,2x,2.0,low_resource,300000,365,15347053.479531527,15347053.479531527,-249999.99999999255,2615074.834891498,555703.4024144523,12328209.93591693,98065.30630843062,830.8018312226104,41.12469064551999,327700956.7596896,343048010.23922116,21,21,1.5,5.5,10.5,70.0,0.8,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),2,2x,2.0,base_case,3500000,365,146847959.46264982,146847959.46264982,-249999.99999999255,2615074.834891498,555703.4024144523,143829115.9190302,98065.30630843062,830.8018312226104,41.12469064551999,2710752542.6907434,2857600502.1533933,21,21,1.5,5.5,10.5,70.0,0.8,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),2,2x,2.0,high_income,11600000,365,479709627.73241806,479709627.73241806,-249999.99999999255,2615074.834891498,555703.4024144523,476690784.1887932,98065.30630843062,830.8018312226104,41.12469064551999,8742851869.578726,9222561497.311144,21,21,1.5,5.5,10.5,70.0,0.8,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),5,0.1x,0.1,low_resource,300000,365,1179027.2980621085,1179027.2980621085,-624999.9999999925,302471.6427888628,64275.22409263294,1425937.7445760574,11342.686604582326,96.09727743029305,4.7568152327996245,59194863.99071823,60373891.28878034,21,21,1.5,5.5,10.5,70.0,0.04,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),5,0.1x,0.1,base_case,3500000,365,16389029.906873167,16389029.906873167,-624999.9999999925,302471.6427888628,64275.22409263294,16635940.353387296,11342.686604582326,96.09727743029305,4.7568152327996245,178434601.90553743,194823631.8124106,21,21,1.5,5.5,10.5,70.0,0.04,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),5,0.1x,0.1,high_income,11600000,365,54889349.0104267,54889349.0104267,-624999.9999999925,302471.6427888628,64275.22409263294,55136259.45694077,11342.686604582326,96.09727743029305,4.7568152327996245,480260188.5024236,535149537.5128503,21,21,1.5,5.5,10.5,70.0,0.04,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),5,0.5x,0.5,low_resource,300000,365,8390474.867101833,8390474.867101833,-624999.9999999925,1511576.6244242862,321210.03269015765,7126004.086571641,56684.123415910406,480.2358336962766,23.771673767965552,115755094.63497703,124145569.50207886,21,21,1.5,5.5,10.5,70.0,0.2,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),5,0.5x,0.5,base_case,3500000,365,84401185.12386584,84401185.12386584,-624999.9999999925,1511576.6244242862,321210.03269015765,83136714.34333515,56684.123415910406,480.2358336962766,23.771673767965552,711861926.8439058,796263111.9677716,21,21,1.5,5.5,10.5,70.0,0.2,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),5,0.5x,0.5,high_income,11600000,365,276803295.4613004,276803295.4613004,-624999.9999999925,1511576.6244242862,321210.03269015765,275538824.68076897,56684.123415910406,480.2358336962766,23.771673767965552,2220757345.872753,2497560641.3340535,21,21,1.5,5.5,10.5,70.0,0.2,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),5,1x,1.0,low_resource,300000,365,17394310.165975332,17394310.165975332,-624999.9999999925,3021201.704474926,642005.362200914,14242808.035381794,113295.0639178094,959.8460665702833,47.51238029522909,186430889.00398716,203825199.1699625,21,21,1.5,5.5,10.5,70.0,0.4,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),5,1x,1.0,base_case,3500000,365,169317595.87671232,169317595.87671232,-624999.9999999925,3021201.704474926,642005.362200914,166166093.74611807,113295.0639178094,959.8460665702833,47.51238029522909,1378415077.3300805,1547732673.2067928,21,21,1.5,5.5,10.5,70.0,0.4,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),5,1x,1.0,high_income,11600000,365,553873412.8320189,553873412.8320189,-624999.9999999925,3021201.704474926,642005.362200914,550721910.7014303,113295.0639178094,959.8460665702833,47.51238029522909,4395625054.030502,4949498466.862521,21,21,1.5,5.5,10.5,70.0,0.4,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),5,2x,2.0,low_resource,300000,365,35367158.33784872,35367158.33784872,-624999.9999999925,6034613.374010615,1282355.3419772573,28448891.62033567,226298.00152539695,1917.194931314143,94.90114910005036,327700956.7596896,363068115.09753835,21,21,1.5,5.5,10.5,70.0,0.8,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),5,2x,2.0,base_case,3500000,365,338822002.28810024,338822002.28810024,-624999.9999999925,6034613.374010615,1282355.3419772573,331903735.5705843,226298.00152539695,1917.194931314143,94.90114910005036,2710752542.6907434,3049574544.9788437,21,21,1.5,5.5,10.5,70.0,0.8,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),5,2x,2.0,high_income,11600000,365,1106942076.0371628,1106942076.0371628,-624999.9999999925,6034613.374010615,1282355.3419772573,1100023809.319645,226298.00152539695,1917.194931314143,94.90114910005036,8742851869.578726,9849793945.615889,21,21,1.5,5.5,10.5,70.0,0.8,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),10,0.1x,0.1,low_resource,300000,365,1915631.8713551909,1915631.8713551909,-1250000.0,530764.6251374036,112787.48284169746,2502176.089933485,19903.67344265255,168.62998490303244,8.34718425270038,59194863.99071823,61110495.86207342,21,21,1.5,5.5,10.5,70.0,0.04,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),10,0.1x,0.1,base_case,3500000,365,28605510.163978726,28605510.163978726,-1250000.0,530764.6251374036,112787.48284169746,29192054.382557034,19903.67344265255,168.62998490303244,8.34718425270038,178434601.90553743,207040112.06951615,21,21,1.5,5.5,10.5,70.0,0.04,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),10,0.1x,0.1,high_income,11600000,365,96164264.59218246,96164264.59218246,-1250000.0,530764.6251374036,112787.48284169746,96750808.8107608,19903.67344265255,168.62998490303244,8.34718425270038,480260188.5024236,576424453.094606,21,21,1.5,5.5,10.5,70.0,0.04,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),10,0.5x,0.5,low_resource,300000,365,14569559.451488107,14569559.451488107,-1250000.0,2652381.2253992353,563631.0103973369,12504082.919739269,99464.29595247156,842.6878891833244,41.713050514573894,115755094.63497703,130324654.08646514,21,21,1.5,5.5,10.5,70.0,0.2,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),10,0.5x,0.5,base_case,3500000,365,147946443.92870665,147946443.92870665,-1250000.0,2652381.2253992353,563631.0103973369,145880967.39695835,99464.29595247156,842.6878891833244,41.713050514573894,711861926.8439058,859808370.7726125,21,21,1.5,5.5,10.5,70.0,0.2,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),10,0.5x,0.5,high_income,11600000,365,485556682.7616682,485556682.7616682,-1250000.0,2652381.2253992353,563631.0103973369,483491206.2299137,99464.29595247156,842.6878891833244,41.713050514573894,2220757345.872753,2706314028.6344213,21,21,1.5,5.5,10.5,70.0,0.2,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),10,1x,1.0,low_resource,300000,365,30367647.817577213,30367647.817577213,-1250000.0,5301162.508336276,1126497.0330214621,24991194.682156816,198793.59406261088,1684.2222384911265,83.36900080530984,186430889.00398716,216798536.82156438,21,21,1.5,5.5,10.5,70.0,0.4,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),10,1x,1.0,base_case,3500000,365,296940391.09391546,296940391.09391546,-1250000.0,5301162.508336276,1126497.0330214621,291563937.95849466,198793.59406261088,1684.2222384911265,83.36900080530984,1378415077.3300805,1675355468.423996,21,21,1.5,5.5,10.5,70.0,0.4,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),10,1x,1.0,high_income,11600000,365,971702647.5121508,971702647.5121508,-1250000.0,5301162.508336276,1126497.0330214621,966326194.376728,198793.59406261088,1684.2222384911265,83.36900080530984,4395625054.030502,5367327701.542653,21,21,1.5,5.5,10.5,70.0,0.4,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),10,2x,2.0,low_resource,300000,365,61899601.89682174,61899601.89682174,-1250000.0,10587957.204257526,2249940.90590474,49914655.39149955,397048.39515965735,3363.840608995082,166.51011014525432,327700956.7596896,389600558.65651137,21,21,1.5,5.5,10.5,70.0,0.8,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),10,2x,2.0,base_case,3500000,365,594322592.739491,594322592.739491,-1250000.0,10587957.204257526,2249940.90590474,582337646.2341676,397048.39515965735,3363.840608995082,166.51011014525432,2710752542.6907434,3305075135.4302344,21,21,1.5,5.5,10.5,70.0,0.8,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),10,2x,2.0,high_income,11600000,365,1942018288.30999,1942018288.30999,-1250000.0,10587957.204257526,2249940.90590474,1930033341.8046494,397048.39515965735,3363.840608995082,166.51011014525432,8742851869.578726,10684870157.888716,21,21,1.5,5.5,10.5,70.0,0.8,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),14,0.1x,0.1,low_resource,300000,365,2250078.309035428,2250078.309035428,-1750000.0000000075,670671.8122933656,142517.760112339,3161738.5436687283,25150.19296100097,213.08286730984707,10.547601931837761,59194863.99071823,61444942.29975366,21,21,1.5,5.5,10.5,70.0,0.04,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),14,0.1x,0.1,base_case,3500000,365,35975289.44150168,35975289.44150168,-1750000.0000000075,670671.8122933656,142517.760112339,36886949.676134944,25150.19296100097,213.08286730984707,10.547601931837761,178434601.90553743,214409891.3470391,21,21,1.5,5.5,10.5,70.0,0.04,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),14,0.1x,0.1,high_income,11600000,365,121342230.12055701,121342230.12055701,-1750000.0000000075,670671.8122933656,142517.760112339,122253890.35519016,25150.19296100097,213.08286730984707,10.547601931837761,480260188.5024236,601602418.6229806,21,21,1.5,5.5,10.5,70.0,0.04,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),14,0.5x,0.5,low_resource,300000,365,18239289.632436633,18239289.632436633,-1750000.0000000075,3351497.6629235167,712193.2533712476,15799917.553782322,125681.16235963185,1064.8179952429432,52.70849076452478,115755094.63497703,133994384.26741366,21,21,1.5,5.5,10.5,70.0,0.2,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),14,0.5x,0.5,base_case,3500000,365,186771743.5394479,186771743.5394479,-1750000.0000000075,3351497.6629235167,712193.2533712476,184332371.46079326,125681.16235963185,1064.8179952429432,52.70849076452478,711861926.8439058,898633670.3833537,21,21,1.5,5.5,10.5,70.0,0.2,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),14,0.5x,0.5,high_income,11600000,365,613369517.4915757,613369517.4915757,-1750000.0000000075,3351497.6629235167,712193.2533712476,610930145.4129167,125681.16235963185,1064.8179952429432,52.70849076452478,2220757345.872753,2834126863.364329,21,21,1.5,5.5,10.5,70.0,0.2,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),14,1x,1.0,low_resource,300000,365,38200863.01202762,38200863.01202762,-1750000.0000000075,6698348.289441805,1423399.0115063647,31577927.650225535,251188.06085406605,2128.147216989065,105.34328724095695,186430889.00398716,224631752.01601478,21,21,1.5,5.5,10.5,70.0,0.4,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),14,1x,1.0,base_case,3500000,365,375032091.28110194,375032091.28110194,-1750000.0000000075,6698348.289441805,1423399.0115063647,368409155.9192984,251188.06085406605,2128.147216989065,105.34328724095695,1378415077.3300805,1753447168.6111825,21,21,1.5,5.5,10.5,70.0,0.4,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),14,1x,1.0,high_income,11600000,365,1227636137.837184,1227636137.837184,-1750000.0000000075,6698348.289441805,1423399.0115063647,1221013202.475379,251188.06085406605,2128.147216989065,105.34328724095695,4395625054.030502,5623261191.867686,21,21,1.5,5.5,10.5,70.0,0.4,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),14,2x,2.0,low_resource,300000,365,78041117.00793105,78041117.00793105,-1750000.0000000075,13378151.354623131,2842857.1628574133,63068427.814652115,501680.6757983698,4250.353158325632,210.39248133711544,327700956.7596896,405742073.7676207,21,21,1.5,5.5,10.5,70.0,0.8,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),14,2x,2.0,base_case,3500000,365,750771013.6975513,750771013.6975513,-1750000.0000000075,13378151.354623131,2842857.1628574133,735798324.5042763,501680.6757983698,4250.353158325632,210.39248133711544,2710752542.6907434,3461523556.3882947,21,21,1.5,5.5,10.5,70.0,0.8,0.675
A_screening_only,Mpox,rapid,Rapid Antigen Test (RAT),14,2x,2.0,high_income,11600000,365,2453618564.693159,2453618564.693159,-1750000.0000000075,13378151.354623131,2842857.1628574133,2438645875.499876,501680.6757983698,4250.353158325632,210.39248133711544,8742851869.578726,11196470434.271885,21,21,1.5,5.5,10.5,70.0,0.8,0.675
A_screening_only,Mpox,lab,Laboratory PCR,2,0.1x,0.1,low_resource,300000,365,-876590.2649998069,0.0,-1999999.9999999404,188356.12323362607,40025.67618714566,887964.5809585231,7063.354621260993,59.84158449096333,2.9621584323025605,362238747.1420355,361362156.8770357,21,21,1.5,5.5,10.5,70.0,0.04,0.97
A_screening_only,Mpox,lab,Laboratory PCR,2,0.1x,0.1,base_case,3500000,365,8595031.93189162,8595031.93189162,-1999999.9999999404,188356.12323362607,40025.67618714566,10359586.77784944,7063.354621260993,59.84158449096333,2.9621584323025605,377601009.64942354,386196041.58131516,21,21,1.5,5.5,10.5,70.0,0.04,0.97
A_screening_only,Mpox,lab,Laboratory PCR,2,0.1x,0.1,high_income,11600000,365,32570075.61777115,32570075.61777115,-1999999.9999999404,188356.12323362607,40025.67618714566,34334630.46372964,7063.354621260993,59.84158449096333,2.9621584323025605,416486736.6212505,449056812.23902166,21,21,1.5,5.5,10.5,70.0,0.04,0.97
A_screening_only,Mpox,lab,Laboratory PCR,2,0.5x,0.5,low_resource,300000,365,3616424.001031935,3616424.001031935,-1999999.9999999404,941675.8804124903,200106.1245876546,4439329.150516046,35312.845515468274,299.1744892148973,14.80913721613743,369526814.6651227,373143238.6661546,21,21,1.5,5.5,10.5,70.0,0.2,0.97
A_screening_only,Mpox,lab,Laboratory PCR,2,0.5x,0.5,base_case,3500000,365,50969268.27320242,50969268.27320242,-1999999.9999999404,941675.8804124903,200106.1245876546,51792173.42268713,35312.845515468274,299.1744892148973,14.80913721613743,446335778.20548767,497305046.4786901,21,21,1.5,5.5,10.5,70.0,0.2,0.97
A_screening_only,Mpox,lab,Laboratory PCR,2,0.5x,0.5,high_income,11600000,365,170831155.3371359,170831155.3371359,-1999999.9999999404,941675.8804124903,200106.1245876546,171654060.48662,35312.845515468274,299.1744892148973,14.80913721613743,640758467.1670357,811589622.5041716,21,21,1.5,5.5,10.5,70.0,0.2,0.97
A_screening_only,Mpox,lab,Laboratory PCR,2,1x,1.0,low_resource,300000,365,9231286.737773478,9231286.737773478,-1999999.9999999404,1883089.9919619756,400156.6232919205,8877424.24782077,70615.87469857416,598.2654179239127,29.614138187233756,378636272.28013444,387867559.0179079,21,21,1.5,5.5,10.5,70.0,0.4,0.97
A_screening_only,Mpox,lab,Laboratory PCR,2,1x,1.0,base_case,3500000,365,103923812.0478614,103923812.0478614,-1999999.9999999404,1883089.9919619756,400156.6232919205,103569949.55790886,70615.87469857416,598.2654179239127,29.614138187233756,532248327.56862515,636172139.6164865,21,21,1.5,5.5,10.5,70.0,0.4,0.97
A_screening_only,Mpox,lab,Laboratory PCR,2,1x,1.0,high_income,11600000,365,343614266.7390207,343614266.7390207,-1999999.9999999404,1883089.9919619756,400156.6232919205,343260404.24906814,70615.87469857416,598.2654179239127,29.614138187233756,921078842.5176159,1264693109.2566366,21,21,1.5,5.5,10.5,70.0,0.4,0.97
A_screening_only,Mpox,lab,Laboratory PCR,2,2x,2.0,low_resource,300000,365,20456331.228039622,20456331.228039622,-1999999.9999999404,3765133.3795515196,800090.8431546928,17749914.503599998,141192.50173318177,1196.1967447376703,59.2117388645145,396853098.7504477,417309429.9784873,21,21,1.5,5.5,10.5,70.0,0.8,0.97
A_screening_only,Mpox,lab,Laboratory PCR,2,2x,2.0,base_case,3500000,365,209788752.59977198,209788752.59977198,-1999999.9999999404,3765133.3795515196,800090.8431546928,207082335.8753327,141192.50173318177,1196.1967447376703,59.2117388645145,704053726.9143947,913842479.5141667,21,21,1.5,5.5,10.5,70.0,0.8,0.97
A_screening_only,Mpox,lab,Laboratory PCR,2,2x,2.0,high_income,11600000,365,689036444.1969731,689036444.1969731,-1999999.9999999404,3765133.3795515196,800090.8431546928,686330027.472533,141192.50173318177,1196.1967447376703,59.2117388645145,1481655316.9543803,2170691761.1513534,21,21,1.5,5.5,10.5,70.0,0.8,0.97
A_screening_only,Mpox,lab,Laboratory PCR,5,0.1x,0.1,low_resource,300000,365,-2407308.2666249275,0.0,-4999999.99999994,434702.8055959513,92374.34618913956,2049313.226380912,16301.355209848172,138.10814864928,6.836353358139136,362238747.1420355,359831438.87541056,21,21,1.5,5.5,10.5,70.0,0.04,0.97
A_screening_only,Mpox,lab,Laboratory PCR,5,0.1x,0.1,base_case,3500000,365,19452032.81477213,19452032.81477213,-4999999.99999994,434702.8055959513,92374.34618913956,23908654.307777345,16301.355209848172,138.10814864928,6.836353358139136,377601009.64942354,397053042.46419567,21,21,1.5,5.5,10.5,70.0,0.04,0.97
A_screening_only,Mpox,lab,Laboratory PCR,5,0.1x,0.1,high_income,11600000,365,74783489.92705691,74783489.92705691,-4999999.99999994,434702.8055959513,92374.34618913956,79240111.42006207,16301.355209848172,138.10814864928,6.836353358139136,416486736.6212505,491270226.5483074,21,21,1.5,5.5,10.5,70.0,0.04,0.97
A_screening_only,Mpox,lab,Laboratory PCR,5,0.5x,0.5,low_resource,300000,365,7961509.356058717,7961509.356058717,-4999999.99999994,2173187.1974230194,461802.27945239283,10245025.35927997,81494.51990336335,690.4364985634388,34.17660667889019,369526814.6651227,377488324.0211814,21,21,1.5,5.5,10.5,70.0,0.2,0.97
A_screening_only,Mpox,lab,Laboratory PCR,5,0.5x,0.5,base_case,3500000,365,117241779.85504478,117241779.85504478,-4999999.99999994,2173187.1974230194,461802.27945239283,119525295.85826619,81494.51990336335,690.4364985634388,34.17660667889019,446335778.20548767,563577558.0605325,21,21,1.5,5.5,10.5,70.0,0.2,0.97
A_screening_only,Mpox,lab,Laboratory PCR,5,0.5x,0.5,high_income,11600000,365,393857464.55560493,393857464.55560493,-4999999.99999994,2173187.1974230194,461802.27945239283,396140980.5588252,81494.51990336335,690.4364985634388,34.17660667889019,640758467.1670357,1034615931.7226406,21,21,1.5,5.5,10.5,70.0,0.2,0.97
A_screening_only,Mpox,lab,Laboratory PCR,5,1x,1.0,low_resource,300000,365,20918147.331997514,20918147.331997514,-4999999.99999994,4345557.636502518,923430.997756787,20486200.28636904,162958.41136884445,1380.6124871665243,68.34031811474293,378636272.28013444,399554419.61213195,21,21,1.5,5.5,10.5,70.0,0.4,0.97
A_screening_only,Mpox,lab,Laboratory PCR,5,1x,1.0,base_case,3500000,365,239437617.0532667,239437617.0532667,-4999999.99999994,4345557.636502518,923430.997756787,239005670.00763926,162958.41136884445,1380.6124871665243,68.34031811474293,532248327.56862515,771685944.6218919,21,21,1.5,5.5,10.5,70.0,0.4,0.97
A_screening_only,Mpox,lab,Laboratory PCR,5,1x,1.0,high_income,11600000,365,792565024.785231,792565024.785231,-4999999.99999994,4345557.636502518,923430.997756787,792133077.7396039,162958.41136884445,1380.6124871665243,68.34031811474293,921078842.5176159,1713643867.302847,21,21,1.5,5.5,10.5,70.0,0.4,0.97
A_screening_only,Mpox,lab,Laboratory PCR,5,2x,2.0,low_resource,300000,365,46816821.771671236,46816821.771671236,-4999999.99999994,8687850.3569269,1846168.2008469591,40957008.82551248,325794.38838475867,2760.1836118276424,136.629088785468,396853098.7504477,443669920.5221189,21,21,1.5,5.5,10.5,70.0,0.8,0.97
A_screening_only,Mpox,lab,Laboratory PCR,5,2x,2.0,base_case,3500000,365,483691582.5771357,483691582.5771357,-4999999.99999994,8687850.3569269,1846168.2008469591,477831769.63097847,325794.38838475867,2760.1836118276424,136.629088785468,704053726.9143947,1187745309.4915304,21,21,1.5,5.5,10.5,70.0,0.8,0.97
A_screening_only,Mpox,lab,Laboratory PCR,5,2x,2.0,high_income,11600000,365,1589530820.8659766,1589530820.8659766,-4999999.99999994,8687850.3569269,1846168.2008469591,1583671007.9198136,325794.38838475867,2760.1836118276424,136.629088785468,1481655316.9543803,3071186137.820357,21,21,1.5,5.5,10.5,70.0,0.8,0.97
A_screening_only,Mpox,lab,Laboratory PCR,10,0.1x,0.1,low_resource,300000,365,-5450475.933188617,0.0,-10000000.0,762794.454315686,162093.82154208314,3596030.998916805,28604.792036838255,242.34875415626652,11.996263330734962,362238747.1420355,356788271.20884687,21,21,1.5,5.5,10.5,70.0,0.04,0.97
A_screening_only,Mpox,lab,Laboratory PCR,10,0.1x,0.1,base_case,3500000,365,32907188.0552575,32907188.0552575,-10000000.0,762794.454315686,162093.82154208314,41953694.98736277,28604.792036838255,242.34875415626652,11.996263330734962,377601009.64942354,410508197.70468104,21,21,1.5,5.5,10.5,70.0,0.04,0.97
A_screening_only,Mpox,lab,Laboratory PCR,10,0.1x,0.1,high_income,11600000,365,130000025.02601123,130000025.02601123,-10000000.0,762794.454315686,162093.82154208314,139046531.9581165,28604.792036838255,242.34875415626652,11.996263330734962,416486736.6212505,546486761.6472617,21,21,1.5,5.5,10.5,70.0,0.04,0.97
A_screening_only,Mpox,lab,Laboratory PCR,10,0.5x,0.5,low_resource,300000,365,12743130.583111942,12743130.583111942,-10000000.0,3813219.4989649216,810309.1435300447,17976606.20940601,142995.73121118505,1211.5037925684455,59.969437732137976,369526814.6651227,382269945.2482346,21,21,1.5,5.5,10.5,70.0,0.2,0.97
A_screening_only,Mpox,lab,Laboratory PCR,10,0.5x,0.5,base_case,3500000,365,204493596.81677634,204493596.81677634,-10000000.0,3813219.4989649216,810309.1435300447,209727072.44307077,142995.73121118505,1211.5037925684455,59.969437732137976,446335778.20548767,650829375.022264,21,21,1.5,5.5,10.5,70.0,0.2,0.97
A_screening_only,Mpox,lab,Laboratory PCR,10,0.5x,0.5,high_income,11600000,365,689861964.4707402,689861964.4707402,-10000000.0,3813219.4989649216,810309.1435300447,695095440.0970345,142995.73121118505,1211.5037925684455,59.969437732137976,640758467.1670357,1330620431.637776,21,21,1.5,5.5,10.5,70.0,0.2,0.97
A_screening_only,Mpox,lab,Laboratory PCR,10,1x,1.0,low_resource,300000,365,35475042.93728006,35475042.93728006,-10000000.0,7624558.097268448,1620218.5956695476,35944345.31569417,285920.9286475671,2422.407969101072,119.90919447050297,378636272.28013444,414111315.2174145,21,21,1.5,5.5,10.5,70.0,0.4,0.97
A_screening_only,Mpox,lab,Laboratory PCR,10,1x,1.0,base_case,3500000,365,418881392.9713505,418881392.9713505,-10000000.0,7624558.097268448,1620218.5956695476,419350695.3497652,285920.9286475671,2422.407969101072,119.90919447050297,532248327.56862515,951129720.5399756,21,21,1.5,5.5,10.5,70.0,0.4,0.97
