scenario,pathogen,modality_key,modality_label,lead_days,prevalence_tier,prevalence_multiplier,vsl_scenario,vsl,horizon_days,Bd,Bd_nonneg,delta_screening_cost,delta_hospital_cost,delta_productivity_cost,delta_mortality_cost,delta_icu_cost,delta_infections,delta_deaths,immediate_total_cost,delayed_total_cost,immediate_cm_start,delayed_cm_start,Rt,CFR_pct,infectious_period_days,phi_pct,p0_pct,sensitivity
B_screening_plus_countermeasures,Mpox,rapid,Rapid Antigen Test (RAT),2,0.5x,0.5,high_income,11600000,365,198346268.30030298,198346268.30030298,-249999.99999999255,1082057.893054748,229937.30227413354,197243695.93398142,40577.17098955333,343.84296796366243,17.020226914201487,2220757345.872753,2419103614.173056,21,23,1.5,5.5,10.5,70.0,0.2,0.675
B_screening_plus_countermeasures,Mpox,rapid,Rapid Antigen Test (RAT),2,1x,1.0,low_resource,300000,365,12648871.165827692,12648871.165827692,-249999.99999999255,2162684.985887304,459570.55950103886,10195514.933468565,81100.68697077292,687.2271930014276,34.01774605357099,186430889.00398716,199079760.16981485,21,23,1.5,5.5,10.5,70.0,0.4,0.675
B_screening_plus_countermeasures,Mpox,rapid,Rapid Antigen Test (RAT),2,1x,1.0,base_case,3500000,365,121401030.45615816,121401030.45615816,-249999.99999999255,2162684.985887304,459570.55950103886,118947674.22379923,81100.68697077292,687.2271930014276,34.01774605357099,1378415077.3300805,1499816107.7862387,21,23,1.5,5.5,10.5,70.0,0.4,0.675
B_screening_plus_countermeasures,Mpox,rapid,Rapid Antigen Test (RAT),2,1x,1.0,high_income,11600000,365,396679933.6598091,396679933.6598091,-249999.99999999255,2162684.985887304,459570.55950103886,394226577.4274521,81100.68697077292,687.2271930014276,34.01774605357099,4395625054.030502,4792304987.690311,21,23,1.5,5.5,10.5,70.0,0.4,0.675
B_screening_plus_countermeasures,Mpox,rapid,Rapid Antigen Test (RAT),2,2x,2.0,low_resource,300000,365,25513676.42548555,25513676.42548555,-249999.99999999255,4319658.322836012,917927.3936026637,20364103.521941125,161987.18710634997,1372.6231372668462,67.94484529470992,327700956.7596896,353214633.1851752,21,23,1.5,5.5,10.5,70.0,0.8,0.675
B_screening_plus_countermeasures,Mpox,rapid,Rapid Antigen Test (RAT),2,2x,2.0,base_case,3500000,365,242730780.65952587,242730780.65952587,-249999.99999999255,4319658.322836012,917927.3936026637,237581207.7559805,161987.18710634997,1372.6231372668462,67.94484529470992,2710752542.6907434,2953483323.3502693,21,23,1.5,5.5,10.5,70.0,0.8,0.675
B_screening_plus_countermeasures,Mpox,rapid,Rapid Antigen Test (RAT),2,2x,2.0,high_income,11600000,365,792561575.7519398,792561575.7519398,-249999.99999999255,4319658.322836012,917927.3936026637,787412002.8483849,161987.18710634997,1372.6231372668462,67.94484529470992,8742851869.578726,9535413445.330666,21,23,1.5,5.5,10.5,70.0,0.8,0.675
B_screening_plus_countermeasures,Mpox,rapid,Rapid Antigen Test (RAT),5,0.1x,0.1,low_resource,300000,365,2894092.477031134,2894092.477031134,-624999.9999999925,590027.4811788714,125380.83975051093,2781558.1255575456,22126.030544207737,187.51173274911366,9.281830771081431,59194863.99071823,62088956.467749365,21,26,1.5,5.5,10.5,70.0,0.04,0.675
B_screening_plus_countermeasures,Mpox,rapid,Rapid Antigen Test (RAT),5,0.1x,0.1,base_case,3500000,365,32564045.816311687,32564045.816311687,-624999.9999999925,590027.4811788714,125380.83975051093,32451511.464838,22126.030544207737,187.51173274911366,9.281830771081431,178434601.90553743,210998647.7218491,21,26,1.5,5.5,10.5,70.0,0.04,0.675
B_screening_plus_countermeasures,Mpox,rapid,Rapid Antigen Test (RAT),5,0.1x,0.1,high_income,11600000,365,107666115.20636576,107666115.20636576,-624999.9999999925,590027.4811788714,125380.83975051093,107553580.85489237,22126.030544207737,187.51173274911366,9.281830771081431,480260188.5024236,587926303.7087893,21,26,1.5,5.5,10.5,70.0,0.04,0.675
B_screening_plus_countermeasures,Mpox,rapid,Rapid Antigen Test (RAT),5,0.5x,0.5,low_resource,300000,365,16959812.47775954,16959812.47775954,-624999.9999999925,2948351.79267825,626524.7559441295,13899372.736911781,110563.19222543447,936.9866356600228,46.38083846517043,115755094.63497703,132714907.11273657,21,26,1.5,5.5,10.5,70.0,0.2,0.675
